Company Name,Ticker,Market Cap (mil),Avg Volume,Last Close,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),% Price Change (YTD),Zacks Industry Rank,Sales Growth F(0)/F(-1),5 Yr Historical Sales Growth,F(1) Consensus Sales Est. ($mil),Q(1) Consensus Sales Est. ($mil),Operating Margin 12 Mo %,Net Margin %,Current ROE (TTM),52 Week High,52 Week Low,Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Zacks Rank,Industry,Sector
"Silvercorp Metals","SVM","2627.7","3693208","11.88","24.14","-5.41","14.56","42.45","158","46.58","13.32","539.09997","148.19999","34.42","-2.27","16.39","15.71","4.06","67.12","31.42","3","Mining - Miscellaneous","Basic Materials"
"Smurfit Westrock PLC","SW","22772.23","5142358","43.42","11.48","16.94","6.76","12.28","185","47.7","10.43","31867.13281","7939.16015","2.91","1.22","4.96","51.84","32.79","55.8","3.59","3","Paper and Related Products","Basic Materials"
"Stanley Black & Decker","SWK","12820.42","1337327","82.47","6.45","9.99","14.78","11.03","110","-1.53","-3.07","15156.51953","3929.08911","4.71","2.44","7.95","91.96","62.12","68.2","2.43","3","Manufacturing - Tools & Related Products","Industrial Products"
"Skyworks Solutions","SWKS","10435.17","4688253","69.38","-1.29","-6.68","23.47","9.41","20","-2.18","-6.63","3929.68896","921.45599","21.49","8.93","11.52","83.42","52.5","54.59",".94","3","Semiconductors - Radio Frequency","Computer and Technology"
"Synchrony Financial","SYF","24928.4","3323686","74.11","6.54","2.86","9.58","-11.17","109","-.19","10.99","19319.20507","4758.34423","19.45","15.8","23.41","88.47","60.28","49.06","-18.05","3","Financial - Miscellaneous Services","Finance"
"Stryker","SYK","115445.27","2546554","301.14","-2.49","-6.33","-8.09","-14.32","160","11.16","10.08","27224.88281","6557.44189","20.48","13.2","23.42","403.53","282.58","15.35","-20.96","3","Medical - Products","Medical"
"SYMBOTIC INC","SYM","24210.73","2565250","40.17","-2.59","-19.6","-24.72","-32.49","173","23.31","56.56","2789.0979","710.63299","6.45","-.2","-.68","87.3","31.16","16.05","-37.72","3","Technology Services","Business Services"
"Sysco","SYY","37776.43","3100636","79",".59","4.69","-4.59","7.21","209","3.2","8.43","84373.13281","21905.55859","2.63","2.08","103.57","91.16","69.3","44.37","-1.1","3","Food - Miscellaneous","Consumer Staples"
"AT&T","T","155920.73","44236852","22.44","-3.32","-9.99","-22.11","-9.66","173","2.71","-6.81","129780.3125","31991.67382","12.34","16.94","12.49","29.62","22.44","0","-16.66","3","Wireless National","Computer and Technology"
"TransAlta","TAC","4284.72","2085089","13.56","9.53","4.47","3.83","7.28","154","-17.11","-4.26","1646.64001","","2.63","-9.46","9.52","17.73","10.42","42.96","-1.03","4","Utility - Electric Power","Utilities"
"Takeda Pharmaceutical Co.","TAK","49074.54","2955116","15.42","-1.66","-7.55","-15.69","-1.09","149","-5.86","-1.67","28905.30078","7063.70996","18.36","4.31","11.07","18.8","13.23","39.32","-8.75","4","Medical - Drugs","Medical"
"Talos Energy","TALO","2335.29","1684758","13.99","-9.04","-13.64","-14.07","26.95","108","-9.8","12.22","2015.43005","560.47998","-9.72","-42.58","-8.24","16.59","7.79","70.46","17.12","3","Oil and Gas - Exploration and Production - United States","Oils-Energy"
"Molson Coors","TAP","7323.88","3052130","39.05","-4.52","-8.68","-5.38","-16.35","183","-5.05","1.99","11130.37597","3107.75097","9.81","-16.14","9.79","54.38","38.43","3.89","-22.82","3","Beverages - Alcohol","Consumer Staples"
"BBB Foods Inc.","TBBB","5043.85","1085123","42.54","6.01","14.39","23.02","27.4","110","29.35","","5965.43505","1434.67004","-3.95","-3.95","-79.87","42.54","24.12","100","17.54","4","Consumer Products - Staples","Consumer Staples"
"Tencent","TCEHY","507589.16","4028486","55.73","-5.83","-4.98","-13.41","-27.2","164","13.87","4.88","123276.625","31142.74023","34.65","30.6","19.42","87.33","54.6","3.45","-32.84","3","Internet - Services","Computer and Technology"
"Trip.com Group Limited","TCOM","30351.79","2816646","46.725","-2.6","-3.78","-8.99","-35.02","184","22.42","32.98","10444.14648","2498.08007","51.02","53.28","18.56","78.96","46.23","1.51","-40.06","3","Leisure and Recreation Services","Consumer Discretionary"
"The Toronto Dominion Bank","TD","195811.8","2245294","118.5","3.49","8.14","25.66","25.8","103","-1.06","21.92","47448","","25.57","13.2","14.83","118.5","70.88","100","16.06","3","Banks - Foreign","Finance"
"Teradata","TDC","2986.73","2112801","31.74","-4.02","-4.11","22.03","4.27","15","-4.97","-3.05","1650.17504","399.89498","16.01","24.93","57.44","37.88","20.11","65.45","-3.8","3","Computer- Storage Devices","Computer and Technology"
"Telephone and Data Systems","TDS","4484.86","1084954","39.41","-1.28","-5.26","-8.58","-3.88","234","-75.26","-10.31","1232.03002","315.04998","11.26","6.15","5.54","47.59","33.2","43.15","-11.32","3","Wireline - National","Utilities"
"Atlassian","TEAM","21415.47","5272766","84.39","-7.81","-2.13","26.98","-47.95","84","19.66","24.45","6464.52685","1658.302","21.2","-3.5","6.22","220.89","57.15","16.64","-51.98","2","Internet - Software","Computer and Technology"
"BioTechne Corp","TECH","8611.28","2614162","55","4.76","17.77","4.38","-6.48","153","5.23","4.56","1222.10498","332.68798","25.06","9.05","13.57","71.38","43.3","41.67","-13.72","4","Medical - Biomedical and Genetics","Medical"
"Teck Resources","TECK","31704.88","3027361","65.76","9.76","7.42","30.58","37.31","158","18.81","-7.57","10162.24804","2242.86108","16.82","14.91","7.94","70.56","31.27","87.78","26.68","3","Mining - Miscellaneous","Basic Materials"
"TE Connectivity","TEL","61940.29","2464007","212.2","5.05","5.37","1.04","-6.73","65","8.94","3.21","19515.22265","4948.85986","16.13","15.54","23.56","249","163.2","57.11","-13.95","3","Electronics - Miscellaneous Components","Computer and Technology"
"Tempus AI, Inc.","TEM","8760.97","6967460","48.79","-1.39","6.34","4.34","-17.38","161","83.41","","1591.92297","380.14801","-6.37","-22.21","-53.83","103.25","42.37","10.55","-23.77","3","Medical Info Systems","Medical"
"Tenable Holdings","TENB","2964.11","3213999","26.88",".3","5.41","48.43","14.24","84","11.04","16.73","1075.57104","265.16699","20.13","-1.15","7.85","35.46","16.04","55.82","5.39","3","Internet - Software","Computer and Technology"
"Teradyne","TER","63956.86","3536358","408.56","17.54","18.65","26.35","111.08","65","13.13","-3.69","4532.458","1215.16699","24.12","22.55","31.79","432.41","86.26","93.11","94.73","1","Electronics - Miscellaneous Products","Computer and Technology"
"Teva Pharmaceutical Industries","TEVA","37437.91","5747757","32.56","-3.04","-5.13","10.52","4.33","195","4.32","2.12","16614.61914","4137.91992","19.77","9.01","43.53","36.34","15.38","81.97","-3.75","3","Medical - Generic Drugs","Medical"
"Terex","TEX","7329.36","1063572","64.18","7.85","11.4","5.39","20.23","185","5.73","9.7","7907.74414","2133.03002","6.18","1.87","13.43","69.51","41.78","80.78","10.92","3","Manufacturing - Construction and Mining","Industrial Products"
"Truist Financial","TFC","60014","10024178","48.17","-3.2",".35","6.12","-2.11","28","25.5","8.04","21121.26367","5216.02294","27.64","18.14","9.55","55.81","39.03","54.47","-9.69","3","Banks - Major Regional","Finance"
"Target","TGT","58050.16","4565568","127.81","-.13","4.48","9.83","30.75","45","-1.68",".14","108832.96875","26004.70507","3.42","3.24","22.92","135.23","83.68","85.61","20.63","3","Retail - Discount Stores","Retail-Wholesale"
"TG Therapeutics","TGTX","7883.81","2062672","51.5","10.47","29.53","61.85","72.76","153","87.32","286.92","942.94299","230.643","66.99","65.95","88.73","51.5","26.39","100","59.38","3","Medical - Biomedical and Genetics","Medical"
"Target Hospitality","TH","1941.18","1418567","19.38","13.73","6.13","100.41","141.95","184","-16.99","2.28","375.95401","79.26799","-13.47","-13.47","-11.11","19.38","6.22","100","123.21","3","Leisure and Recreation Services","Consumer Discretionary"
"Tenet Healthcare","THC","15375.46","1355457","178.5","8.33","-4.75","-10.77","-10.18","110","3.12","2.45","22017.51953","5390.83496","7.14","7.94","25.55","244.8","148.38","31.24","-17.13","2","Medical - Hospital","Medical"
"Millicom International Cellular","TIGO","15029.17","2250542","88.93","-.36","5.73","15.57","60.41","225",".26","5.85","8309.33886","2110.62988","8.66","19.16","16.38","93.77","35.93","91.63","47.99","4","Wireless Non-US ","Computer and Technology"
"iShares TIPS Bond ETF","TIP","14849.89","1794562","109.03","-.16","-1.21","-1.03","-.8","110","","","","","","","","112.2","108.45","15.47","-8.48","","Financial - Investment Funds","Finance"
"The TJX Companies","TJX","181315.13","5778524","164.13","-2.11","3.09","2.75","6.85","45","7.12","6.42","63904.60937","15123.30859","9.13","9.4","57.92","168.41","121.35","90.9","-1.43","3","Retail - Discount Stores","Retail-Wholesale"
"TKO Group Holdings, Inc.","TKO","37763.13","1245348","194.53","-5.76",".13",".3","-6.92","68","68.85","44.45","5766.59619","1531.61999","4.61","4.47","2.49","224.96","155.61","56.12","-14.13","3","Film and Television Production and Distribution","Consumer Discretionary"
"The Timken Company","TKR","9687.54","1065412","139.4","5.3","18.94","36.8","65.7","65",".19","2.72","4798.6499","1229.078","8.41","6.6","11.84","140.28","70.44","98.74","52.87","3","Electronics - Miscellaneous Products","Computer and Technology"
"PT Telekomunikasi Indonesia","TLK","15701.36","1213317","15.85","3.39","-9.12","-17.06","-24.7","194","-6.81","-2.82","8546.19042","2135.04003","11.1","11.1","10.75","23.43","14.07","19.02","-30.53","4","Diversified Communication Services","Utilities"
"iShares 20+ Year Treasury Bond ETF","TLT","41024.02","23278764","86.33","1.71","2.88","-.59","-.95","110","","","","","","","","92.06","83.02","36.62","-8.62","","Financial - Investment Funds","Finance"
"TransMedics Group","TMDX","2530.55","1065744","73.22","-2.07","7.68","-30.35","-39.81","155","37.13","110.27","732.69598","184.16799","14.43","27.04","22.38","150.42","62.04","12.65","-44.47","3","Medical - Instruments","Medical"
"Taylor Morrison Home","TMHC","6688.49","5138494","71.59","-.01","24.57","20.28","21.61","217","-.57","2.66","6681.96484","1537.35998","9.35","8.77","11.48","71.95","54.79","97.9","12.19","3","Building Products - Home Builders","Construction"
"Thermo Fisher Scientific","TMO","171573.91","2220896","461.69","-4.22","2.19","-5.93","-20.32","155","3.91","2.06","47490.54296","11633.71191","19.29","15.15","16.86","639.45","390.26","28.67","-26.49","3","Medical - Instruments","Medical"
"TMobile US","TMUS","196214.53","4884452","181.31","-2.29","-4.65","-14.22","-10.7","173","8.49","1.94","94531.90625","22960.9414","12.72","11.65","19.47","259.01","177.02","5.23","-17.62","3","Wireless National","Computer and Technology"
"Tandem Diabetes Care","TNDM","1055.35","2566677","15.4","-5.11","2.39","-36.52","-29.94","155","7.93","9.9","1075.86303","254.51499","-7.26","-9.2","-53.88","28.26","10.11","29.13","-35.36","3","Medical - Instruments","Medical"
"Tango Therapeutics","TNGX","4670.68","4614587","32.29","12.59","53.18","54.65","264.45","153","48.29","","","","-188.15","-151.15","-41.54","32.9","4.79","97.83","236.23","3","Medical - Biomedical and Genetics","Medical"
"Toll Brothers","TOL","13988.87","1092189","149.66","7.75","9.79","9.31","10.68","217","1.11","5.07","10712.21582","2597.65795","11.66","11.66","15.47","166.12","104.85","73.14","2.11","3","Building Products - Home Builders","Construction"
"Toast","TOST","12595.56","9794788","24.41",".45","4.67","-8.95","-31.26","84","24.05","35.15","7380.42382","1872.703","9.69","6.39","20.86","49.3","22.33","7.71","-36.58","1","Internet - Software","Computer and Technology"
"TPG Inc.","TPG","16356.33","2186558","42.56","1.89","4.67","4.61","-33.33","210","33.43","3.07","2411.12109","571.51702","48.78","3.81","28.13","69.66","37.93","14.59","-38.5","3","Financial - Investment Management","Finance"
"Tapestry","TPR","29472.26","2351678","145.87","3.51","7.42","-.21","14.17","88","5.09","3.76","7976.84423","1865.90502","18.22","8.44","229.7","160.49","82.76","81.19","5.33","2","Retail - Apparel and Shoes","Retail-Wholesale"
"Trex","TREX","4722.2","1746877","45.45","6.22","18.82","21.85","29.56","203","1.98",".35","1210.25805","397.55499","16.95","16.25","19.66","68.49","30.13","39.94","19.53","3","Building Products - Wood","Construction"
"Targa Resources","TRGP","55966.25","1040703","260.74","-4.33","-3.68","6.22","41.32","26","3.95",".22","19265.05664","4869.8081","12.87","12.87","71","276.75","146.3","87.73","30.38","3","Oil and Gas - Refining and Marketing - Master Limited Partnerships","Oils-Energy"
"Thomson Reuters","TRI","34569.29","1516205","79.25","-3.31","-7.16","-10.72","-40.84","105","3","4.31","8124.76513","1914.52697","23.53","19.93","14.99","217.56","79.04",".15","-45.42","3","Business - Services","Business Services"
"TripAdvisor","TRIP","1467.31","4382732","12.61","8.99","26.99","32.6","-13.39","110","3.05","21.23","1890.21301","508.65499","7.03",".99","5.73","19.14","9.24","34.04","-20.1","3","Internet - Commerce","Retail-Wholesale"
"Trimble","TRMB","11392.16","2890868","48.87","-3.42","-12.69","-25.81","-37.63","80","-2.61","-.01","3886.51611","949.38598","21.48","12.38","11.61","85.24","48.87","0","-42.46","3","Manufacturing - General Industrial ","Industrial Products"
"T. Rowe Price","TROW","23166.51","1882502","108.12","1.59","6.18","20.7","5.61","210","3.12","-.12","7546.29296","1858.48205","30.34","28.28","20.6","111.52","86.19","86.58","-2.57","3","Financial - Investment Management","Finance"
"TC Energy","TRP","67920","2084158","67.92","-1.25","-3.1","6.04","23.47","150","8.51","1.15","11581.2832","2781.69995","24.19","22.22","10.74","70.91","46.58","87.71","13.91","3","Alternative Energy - Other","Oils-Energy"
"TransUnion","TRU","12424.03","1960376","64.44","-5.03","-6.51","-4.84","-24.85","29","9.38","9.53","5070.1958","1268.11499","18.37","14.91","16.09","99.22","64.44","0","-30.67","3","Business - Information Services","Business Services"
"The Travelers Companies","TRV","65084.16","1520528","306.07",".89","-.29","5.33","5.52","83","5.18","9.39","48929.83203","12276.17285","15.5","15.54","24.06","312.03","250.62","90.29","-2.65","3","Insurance - Property and Casualty","Finance"
"Trevi Therapeutics","TRVI","2324.21","1150079","16.37","22.16","17.94","43.09","30.75","153","","","","","","","-24.53","16.37","5.47","100","20.63","3","Medical - Biomedical and Genetics","Medical"
"Tenaris","TS","31682.81","1304383","59.11","-3.84","-2.6","3.38","53.73","29","-4.33","16.38","11971.57031","2893.52001","16.17","16.17","11.53","64.02","33.69","83.81","41.83","3","Steel - Pipe and Tube","Industrial Products"
"Tractor Supply Co.","TSCO","15602.38","12547861","29.75","-3.31","-6.12","-35.27","-40.51","101","4.31","5.11","16197.83007","4642.52978","6.91","6.91","42.58","62.65","29.14","1.82","-45.12","4","Retail - Miscellaneous","Retail-Wholesale"
"Tower Semiconductor","TSEM","30038.77","1793020","267.13","14.38","1","41.53","127.5","58","9.05","-.34","1890.182","454.67401","17.51","15.13","8.54","288.53","38.96","91.43","109.88","","Electronics - Semiconductors","Computer and Technology"
"Tesla","TSLA","1488693.88","44039924","396.38","3.88","-5","2.7","-11.86","167","-2.93","16.23","101110.92968","24315.11718","6.52","3.95","4.89","489.88","293.94","52.28","-18.69","4","Automotive - Domestic","Auto-Tires-Trucks"
"Taiwan Semiconductor","TSM","2241348","11645189","432.15","5.72","7.6","24.27","42.21","6","35.9","18.62","161875.0625","39760.40625","46.97","46.97","36.81","446.69","209.51","93.87","31.19","2","Semiconductor - Circuit Foundry","Computer and Technology"
"Tyson Foods","TSN","19789.67","3584189","56.2",".12","-15.51","-8.54","-4.13","77","2.12","2.68","57045.15234","14399.62695","2.49",".81","7.59","68.75","50.72","30.39","-11.55","2","Food - Meat Products","Consumer Staples"
"TSS","TSSI","360.75","1560091","12.85","8.44","15.45","-3.67","81.75","80","66.03","75.39","213.39999","51.9","7.14","7.14","25.27","31.1","6.92","24.52","67.68","2","Engineering - R and D Services","Construction"
"Trane Technologies","TT","104450.92","1330961","472.51","5.21","4.61","8.87","21.41","173","7.48","11.11","23250.55468","6161.39013","13.74","13.41","35.55","492.54","376.43","82.75","12","3","Technology Services","Business Services"
"ServiceTitan Inc.","TTAN","5957.58","1677405","62.45","-12.52","-.53","-1","-41.36","84","24.5","","1136.69702","284.48199","11.88","-13.44","-5.59","119.62","55.29","11.13","-45.9","3","Internet - Software","Computer and Technology"
"Toro","TTC","8653.51","1106121","90.87","-.42","1.95","-5.01","15.43","217","-1.6","2.71","4774.2749","1189.51501","9.44","7.29","31.13","101.76","67.99","67.75","6.5","3","Tools - Handheld","Consumer Discretionary"
"The Trade Desk","TTD","8537.17","20275742","18.16","-5.86","-13.61","-17.34","-52.16","164","18.47","25.01","3180.48193","751.75598","28.37","14.57","16.91","89.76","18.16","0","-55.87","3","Internet - Services","Computer and Technology"
"TotalEnergies","TTE","196897.47","1297826","82.12","-7.11","-11.26","-8","25.53","23","-6.22","-.64","206856.5625","59133.03125","9.13","7.43","14.01","93.6","57.39","68.3","15.81","3","Oil and Gas - Refining and Marketing","Oils-Energy"
"Tetra Tech","TTEK","7297.83","3415580","28.12","3.57","2.52","-11.04","-16.16","80","4.69","14.55","4264","1081.94995","9.4","8.58","22.89","42.61","26.18","11.81","-22.65","3","Engineering - R and D Services","Construction"
"Tetra Technologies","TTI","1353.35","1569803","10.17","-2.02","-2.4","20.78","8.54","177","5.31","10.99","660.03302","176.367","4.8","1.15","10.5","12.32","3.23","76.35",".13","3","Oil and Gas - Field Services","Oils-Energy"
